Question,Answer
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In an antique car show, there are seven vehicles: a limousine, a convertible, a station wagon, a minivan, a bus, a tractor, and a truck. The minivan is the oldest. The truck is older than the station wagon. The truck is newer than the limousine. The bus is newer than the convertible. The bus is older than the tractor. The limousine is newer than the tractor.
Options:
(A) The limousine is the fourth-newest
(B) The convertible is the fourth-newest
(C) The station wagon is the fourth-newest
(D) The minivan is the fourth-newest
(E) The bus is the fourth-newest
(F) The tractor is the fourth-newest
(G) The truck is the fourth-newest",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a branch, there are seven birds: a robin, an owl, a quail, a falcon, a hummingbird, a cardinal, and a crow. The hummingbird is to the left of the falcon. The crow is to the right of the cardinal. The cardinal is the second from the right. The quail is the third from the right. The falcon is to the left of the robin. The owl is the second from the left.
Options:
(A) The robin is the second from the right
(B) The owl is the second from the right
(C) The quail is the second from the right
(D) The falcon is the second from the right
(E) The hummingbird is the second from the right
(F) The cardinal is the second from the right
(G) The crow is the second from the right",(F)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Joe, Dan, Ana, Mel, Ada, Eve, and Amy. Eve finished above Amy. Dan finished second. Ada finished below Ana. Ana finished third-to-last. Mel finished last. Amy finished third.
Options:
(A) Joe finished fourth
(B) Dan finished fourth
(C) Ana finished fourth
(D) Mel finished fourth
(E) Ada finished fourth
(F) Eve finished fourth
(G) Amy finished fourth",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: oranges, watermelons, peaches, pears, kiwis, cantaloupes, and plums. The kiwis are the second-cheapest. The plums are the cheapest. The cantaloupes are less expensive than the watermelons. The oranges are the most expensive. The pears are the third-cheapest. The peaches are the third-most expensive.
Options:
(A) The oranges are the second-most expensive
(B) The watermelons are the second-most expensive
(C) The peaches are the second-most expensive
(D) The pears are the second-most expensive
(E) The kiwis are the second-most expensive
(F) The cantaloupes are the second-most expensive
(G) The plums are the second-most expensive",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: kiwis, loquats, pears, peaches, mangoes, plums, and apples. The loquats are the fourth-most expensive. The peaches are less expensive than the mangoes. The apples are more expensive than the pears. The peaches are the second-most expensive. The plums are the cheapest. The pears are more expensive than the kiwis.
Options:
(A) The kiwis are the third-most expensive
(B) The loquats are the third-most expensive
(C) The pears are the third-most expensive
(D) The peaches are the third-most expensive
(E) The mangoes are the third-most expensive
(F) The plums are the third-most expensive
(G) The apples are the third-most expensive",(G)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Ada, Amy, Eli, Rob, Joe, Eve, and Ana. Rob finished second. Rob finished above Eve. Joe finished above Ada. Joe finished below Eve. Ada finished above Ana. Eli finished third-to-last.
Options:
(A) Ada finished second-to-last
(B) Amy finished second-to-last
(C) Eli finished second-to-last
(D) Rob finished second-to-last
(E) Joe finished second-to-last
(F) Eve finished second-to-last
(G) Ana finished second-to-last",(A)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Ana, Rob, Eve, Mel, Mya, Joe, and Eli. Joe finished second-to-last. Eli finished first. Mya finished below Joe. Mel finished second. Rob finished third-to-last. Ana finished third.
Options:
(A) Ana finished fourth
(B) Rob finished fourth
(C) Eve finished fourth
(D) Mel finished fourth
(E) Mya finished fourth
(F) Joe finished fourth
(G) Eli finished fourth",(C)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. In a golf tournament, there were seven golfers: Ada, Ana, Rob, Amy, Dan, Joe, and Eli. Eli finished below Amy. Ada finished third. Amy finished below Rob. Dan finished last. Rob finished second. Ana finished fourth.
Options:
(A) Ada finished fourth
(B) Ana finished fourth
(C) Rob finished fourth
(D) Amy finished fourth
(E) Dan finished fourth
(F) Joe finished fourth
(G) Eli finished fourth",(B)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: plums, kiwis, cantaloupes, pears, watermelons, apples, and loquats. The watermelons are more expensive than the cantaloupes. The apples are less expensive than the cantaloupes. The watermelons are the second-most expensive. The loquats are less expensive than the kiwis. The apples are more expensive than the loquats. The loquats are the third-cheapest. The plums are the cheapest.
Options:
(A) The plums are the second-cheapest
(B) The kiwis are the second-cheapest
(C) The cantaloupes are the second-cheapest
(D) The pears are the second-cheapest
(E) The watermelons are the second-cheapest
(F) The apples are the second-cheapest
(G) The loquats are the second-cheapest",(D)
"The following paragraphs each describe a set of seven objects arranged in a fixed order. The statements are logically consistent within each paragraph. A fruit stand sells seven fruits: watermelons, oranges, mangoes, cantaloupes, kiwis, pears, and peaches. The pears are the second-cheapest. The peaches are more expensive than the cantaloupes. The peaches are less expensive than the mangoes. The cantaloupes are more expensive than the kiwis. The oranges are the fourth-most expensive. The watermelons are the second-most expensive.
Options:
(A) The watermelons are the second-most expensive
(B) The oranges are the second-most expensive
(C) The mangoes are the second-most expensive
(D) The cantaloupes are the second-most expensive
(E) The kiwis are the second-most expensive
(F) The pears are the second-most expensive
(G) The peaches are the second-most expensive",(A)
